name,officePhone,Officefax,Website,Email,lastUpdated,companyType,hospitalOwnedorAffiliated,hoursOfOperation,UCAOACertifiedUrgentCareIssued,certificationValidThrough,aboutTheCompany,companyCategories,city,state,country,zip,Address1,Address2,url
FASTMED URGENT CARE UNIVERSAL CITY,210 659-0889 (Phone),,http://www.fastmed.com/,j.pendola@fastmed.com,1/4/2018,Member Clinic,,,,,,,Universal City,Texas,United States,78148-3827,FastMed Urgent Care ,902 Kitty Hawk Rd,http://ucaoa.site-ym.com/members/?id=27417350
FASTMED URGENT CARE SAN ANTONIO BANDERA,210 257-0736 (Phone),,http://www.fastmed.com/,j.pendola@fastmed.com,1/4/2018,Member Clinic,,,,,,,San Antonio,Texas,United States,78249,FastMed Urgent Care  Bandera,9234 N 1604,http://ucaoa.site-ym.com/members/?id=27417352
RAPIDES URGENT CARE ALEXANDRIA,318 767-9015 (Phone),,http://www.rapidesafterhours.com/,ksanchez@urgentcareopportunities.com,3/8/2018,Member Clinic,,as of 8/1/17: Daily 8am-8pm,2014 - Q3,2021 - Q1,,,Alexandria,Louisiana,United States,71303-3005,Rapides Urgent Care ,3800 Jackson Street Ext,http://ucaoa.site-ym.com/members/?id=27723246
LAKE CHARLES URGENT CARE RYAN,337 990-8001 (Phone),,http://www.lakecharlesurgentcare.com/,ksanchez@urgentcareopportunities.com,3/8/2018,Member Clinic,,"as of 8/1/17: M-F: 8am-8pm, Sat-Sun: 9am-5pm",2014 - Q3,2021 - Q1,,,Lake Charles,Louisiana,United States,70601-7322,Urgent Care Ryan,2400 Ryan St,http://ucaoa.site-ym.com/members/?id=27723269
ASTRAHEALTH CENTER HOBOKEN,201 464-8888 (Phone),,http://www.astra-hc.com/,arusso@astra-hc.com,1/31/2018,Member Clinic,,"as of 8/1/17: M-F: 8am-7pm, Sat-Sun: 9am-1pm",2014 - Q3,2017 - Q3,,,Hoboken,New Jersey,United States,07030-5616,Astrahealth Center ,93-95 Hudson St,http://ucaoa.site-ym.com/members/?id=28016344
CARESTAT URGENT CARE SPRINGFIELD,484 326-5200 (Phone),,http://www.whywaitintheer.com/,lsample@expresscarebelair.com,12/22/2017,Member Clinic,,,2014 - Q3,2020 - Q3,,,Springfield,Pennsylvania,United States,19064-3733,CareSTAT Urgent Care ,103 Baltimore Pike,http://ucaoa.site-ym.com/members/?id=28032626
"VALLEY IMMEDIATE CARE, LLC - ASHLAND",541 488-6848 (Phone),"
541 482-0324 (Fax)",http://www.valley-ic.com/,pbons@valley-ic.com,12/22/2017,Member Clinic,,"as of 11/22/17: M-F: 9am - 6pm, S/S: 9am - 6pm",2015 - Q4,2018 - Q4,,,Ashland,Oregon,United States,97520-2304,"Valley Immediate Care, LLC - ",1401 Siskiyou Blvd,http://ucaoa.site-ym.com/members/?id=28144467
"MEDPOST URGENT CARE CYPRESS, CA",714 752-4437 (Phone),,https://medpost.com/urgent-care-clinics/cypress-ca,cheryl.fairbanks@carespot.com,4/3/2018,Member Clinic,,"M-F: 8am - 8pm, S/S: 9am - 5pm",2014 - Q3,2017 - Q3,,,Cypress,California,United States,90630-4602,"MedPost Urgent Care , CA",10165 Valley View St,http://ucaoa.site-ym.com/members/?id=28246661
MEDICAL CITY CHILDREN'S HOSPITAL URGENT CARE DALLAS,972 587-4110 (Phone),,http://medicalcityurgentcare.com/home/,shannon.goldstrich@hcahealthcare.com,12/22/2017,Member Clinic,Y,,,,,,Dallas,Texas,United States,75225-4202,Medical City Children's Hospital Urgent Care ,6805 W Northwest Hwy,http://ucaoa.site-ym.com/members/?id=28246662
AFC PRIMED VAUGHN ROAD,334 323-2050 (Phone),,https://www.afcurgentcare.com/,karnette@americanfamilycare.com,12/22/2017,Member Clinic,N,"as of 8/17/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Montgomery,Alabama,United States,36116-1021,2815 Eastern Blvd,,http://ucaoa.site-ym.com/members/?id=28306084
AFC PRIMED ATLANTA HIGHWAY,334 323-2260 (Phone),,https://www.afcurgentcare.com/,karnette@americanfamilycare.com,12/22/2017,Member Clinic,N,"as of 8/17/17: M-F: 8am - 6pm, S/S: 8am - 6pm",,,,,Montgomery,Alabama,United States,36109-3101,4305 Atlanta Hwy,,http://ucaoa.site-ym.com/members/?id=28329277
IMMEDIATE CLINIC BOTHELL,425 483-3335 (Phone),,http://immediateclinic.com/,lhorwitz@multicare.org,1/31/2018,Member Clinic,Y,,2014 - Q3,2017 - Q3,,,Bothell,Washington,United States,98021-9362,Immediate Clinic ,23131  Everett Hwy,http://ucaoa.site-ym.com/members/?id=28341947
IMMEDIATE CLINIC CAPITOL HILL,206 323-4000 (Phone),,http://immediateclinic.com/,lhorwitz@multicare.org,12/22/2017,Member Clinic,Y,,2015 - Q1,2018 - Q1,,,Seattle,Washington,United States,98122-3811,1512 Broadway,,http://ucaoa.site-ym.com/members/?id=28341963
NIGHT LITE PEDIATRICS URGENT CARE WINTER GARDEN,407 905-4717 (Phone),,http://www.nightlitepediatrics.com/,jgargiulo@cfpics-nlp.com,1/2/2018,Member Clinic,,,2014 - Q4,2020 - Q4,,,Winter Garden,Florida,United States,34787-6148,Night Lite Pediatrics Urgent Care ,13750 W Colonial Dr,http://ucaoa.site-ym.com/members/?id=28357679
NIGHT LITE PEDIATRICS URGENT CARE KISSIMMEE,407 569-0220 (Phone),,http://www.nightlitepediatrics.com/,jgargiulo@cfpics-nlp.com,1/2/2018,Member Clinic,,,2014 - Q4,2020 - Q4,,,Kissimmee,Florida,United States,34741-7556,Night Lite Pediatrics Urgent Care ,1267 W Osceola Pkwy,http://ucaoa.site-ym.com/members/?id=28357690
NIGHT LITE PEDIATRICS URGENT CARE OVIEDO,407 258-2290 (Phone),,http://www.nightlitepediatrics.com/,jgargiulo@cfpics-nlp.com,1/2/2018,Member Clinic,N,,2014 - Q4,2020 - Q4,,,Oviedo,Florida,United States,32765-4517,Night Lite Pediatrics Urgent Care ,1500 Alafaya Trl,http://ucaoa.site-ym.com/members/?id=28357711
NIGHT LITE PEDIATRICS URGENT CARE SAND LAKE,407 506-0002 (Phone),,http://www.nightlitepediatrics.com/,jgargiulo@cfpics-nlp.com,1/2/2018,Member Clinic,,,2014 - Q4,2020 - Q4,,,Orlando,Florida,United States,32819-5110,7556 W Sand Lake Rd,,http://ucaoa.site-ym.com/members/?id=28357718
NIGHT LITE PEDIATRICS URGENT CARE ST. CLOUD,407 512-9513 (Phone),,http://www.nightlitepediatrics.com/,jgargiulo@cfpics-nlp.com,1/2/2018,Member Clinic,,,2014 - Q4,2020 - Q4,,,Kissimmee,Florida,United States,34744-5401,2322 E Irlo Bronson Memorial Hwy,Ste 192,http://ucaoa.site-ym.com/members/?id=28357726
VITAL URGENT CARE,949 200-1655 (Phone),"
949 200-1650 (Fax)",http://www.vitalurgentcare.com/,claudio.varga@vitalurgentcare.com,12/22/2017,Member Clinic,N,"as of 8/15/17: M-F: 8am - 8pm, S/S: 9am - 5pm",2009 - Q4,2018 - Q4,,,Newport Beach,California,United States,92660-3504,2507 Eastbluff Dr,,http://ucaoa.site-ym.com/members/?id=28358759
DAVITA MEDICAL GROUP URGENT CARE HWY 24 OFFICE,719 635-5900 (Phone),,http://www.cshp.net/,msanchez@cshp.net,4/11/2018,Member Clinic,,,2014 - Q3,2017 - Q3,,,Colorado Springs,Colorado,United States,80904-3762,600 S 21st St,,http://ucaoa.site-ym.com/members/?id=28358951
EUGENE URGENT CARE 27TH & WILLAMETTE,541 735-3161 (Phone),,http://www.eugeneurgentcare.net/,info@eugeneurgentcare.net,12/22/2017,Member Clinic,,,,,,,Eugene,Oregon,United States,97405-3238,Urgent Care 27th & Willamette,2710 Willamette St,http://ucaoa.site-ym.com/members/?id=28366641
CARENOW BLUE SPRINGS,816 622-3342 (Phone),"
816 622-3343 (Fax)",http://kansascity.carenow.com/,Ash.Drake@HCAHealthcare.com,12/22/2017,Member Clinic,Y,,,,,,Blue Springs,Missouri,United States,64014-2928,CareNow ,1215 NE Coronado Dr,http://ucaoa.site-ym.com/members/?id=28396007
EXPRESS MEDICAL CARE GROUP LYNBROOK,516 256-7555 (Phone),,http://expressmedicalcaregroup.com/,Johnp@usmedicalbilling.net,12/22/2017,Member Clinic,N,"as of 8/2/17: M-Th: 10am-7pm, F: 10am-5pm, Sat: 11am-2pm",2015 - Q3,2018 - Q3,,,Lynbrook,New York,United States,11563-2623,Express Medical Care Group ,232 Merrick Rd,http://ucaoa.site-ym.com/members/?id=28514152
CRYSTAL RUN URGENT CARE NEWBURGH,845 725-0111 (Phone),,http://www.crystalrunhealthcare.com/Specialties/UrgentCare.aspx,akelly@crystarunhealthcare.com,3/1/2018,Member Clinic,,,2014 - Q4,2020 - Q2,,,New Windsor,New York,United States,12553-6258,59 Windsor Hwy,Ste 100,http://ucaoa.site-ym.com/members/?id=28537101
PHYSICIANS IMMEDIATE CARE DIXON,815 564-2663 (Phone),,http://www.physiciansimmediatecare.com/,lswanson@visitphysicians.com,12/22/2017,Member Clinic,,,2016 - Q4,2019 - Q4,,,Dixon,Illinois,United States,61021-9611,Physicians Immediate Care ,1672 S Galena Ave,http://ucaoa.site-ym.com/members/?id=28572047
DAVAM URGENT CARE,281 583-1980 (Phone),,http://www.davam.com/,payman@davam.com,12/22/2017,Member Clinic,,as of 8/2/17: Daily 8am-9pm,2014 - Q3,2019 - Q3,,,Magnolia,Texas,United States,77354-2542,6022 FM 1488 Rd,,http://ucaoa.site-ym.com/members/?id=28583035
OUR URGENT CARE FLORISSANT,314 384-3130 (Phone),,https://oururgentcare.com/locations/florissant/,kkuhn@oururgentcare.com,3/5/2018,Member Clinic,N,8am - 8pm,,,,,Florissant,Missouri,United States,63033-1647,Our Urgent Care ,3433 N Highway 67,http://ucaoa.site-ym.com/members/?id=28590339
APPURGENT CARE,828 265-5505 (Phone),,https://www.apprhs.org/locations/location-directory-search-results/140-appurgent-care,cbtaylor@apprhs.org,12/22/2017,Member Clinic,Y,"as of 8/2/17: M-F: 8am-7pm, Sat-Sun: 9am-5pm",2014 - Q3,2020 - Q3,,,Boone,North Carolina,United States,28607-6154,2146 Blowing Rock Rd,,http://ucaoa.site-ym.com/members/?id=28607376
MAIN LINE HEALTH URGENT CARE BROOMALL,484 421-1669 (Phone),,http://www.mainlinehealth.org/urgentcare,RuppD@MLHS.ORG,12/22/2017,Member Clinic,Y,"as of 8/1/17: M-F: 9am-9pm, Sat: 9am-4pm, Sun: 9am-2pm",2016 - Q2,2019 - Q2,,,Broomall,Pennsylvania,United States,19008-3513,Main Line Health Urgent Care ,1991 Sproul Rd,http://ucaoa.site-ym.com/members/?id=28640727
PHYSICIANONE URGENT CARE GROTON,860 446-6137 (Phone),,http://www.physicianoneurgentcare.com/,lrocha@physicianoneurgentcare.com,12/22/2017,Member Clinic,,,2014 - Q2,2020 - Q2,,,Groton,Connecticut,United States,06340-3414,PhysicianOne Urgent Care ,220 Route 12,http://ucaoa.site-ym.com/members/?id=28678937
STAT HEALTH PLAINVIEW,516 938-5900 (Phone),,http://stathealthny.com/,,12/22/2017,Member Clinic,,,2014 - Q4,2020 - Q4,,,Plainview,New York,United States,11803-5019,1117 Old Country Rd,,http://ucaoa.site-ym.com/members/?id=28690665
STAT HEALTH RONKONKOMA,631 471-5900 (Phone),,http://stathealthny.com/,,12/22/2017,Member Clinic,,,2014 - Q4,2020 - Q4,,,Ronkonkoma,New York,United States,11779-1867,600 Portion Rd,Unit 1,http://ucaoa.site-ym.com/members/?id=28690666
STAT HEALTH SAYVILLE,631 563-7828 (Phone),,http://stathealthny.com/,,12/22/2017,Member Clinic,,,2014 - Q4,2020 - Q4,,,Sayville,New York,United States,11782-1017,5600 Sunrise Hwy,Ste 1,http://ucaoa.site-ym.com/members/?id=28690667
STAT HEALTH BAY SHORE,631 581-5900 (Phone),,http://stathealthny.com/,,12/22/2017,Member Clinic,,,2014 - Q4,2020 - Q4,,,Bay Shore,New York,United States,11706-6012,1850 Sunrise Hwy,,http://ucaoa.site-ym.com/members/?id=28690668
IN AND OUT URGENT CARE UPTOWN,504 666-9849 (Phone),"
504 864-8020 (Fax)",http://www.inandouturgentcare.com/,dguzan@marpecapital.com,4/18/2018,Member Clinic,N,,,,,,New Orleans,Louisiana,United States,70125-4105,6225 S Claiborne Ave,,http://ucaoa.site-ym.com/members/?id=28717864
MEDPOST URGENT CARE PLACENTIA,714 709-8533 (Phone),,https://medpost.com/urgent-care-clinics/placentia-ca,info@info.com,4/3/2018,Member Clinic,,"M-F: 8am - 8pm, S/S: 9am - 5pm",2014 - Q3,2017 - Q3,,,Placentia,California,United States,92870-7522,MedPost Urgent Care ,858 N Rose Dr,http://ucaoa.site-ym.com/members/?id=28724561
SHORE URGENT CARE,609 365-5333 (Phone),"
609 365-5336 (Fax)",http://www.shoreurgentcare.org/,dodgechallanger1@netzero.net,12/22/2017,Member Clinic,,"M-F: 10am - 8pm, S/S: 9am - 5pm",,,,,Northfield,New Jersey,United States,08225-2136,2605 Shore Rd,,http://ucaoa.site-ym.com/members/?id=28812246
EXPRESS FAMILY CARE,540 400-6676 (Phone),,http://expressfamilycare.com/,info@expressfamilycare.com,12/22/2017,Member Clinic,,as of 8/3/17: M-Sat: 8am-8pm,,,,,Roanoke,Virginia,United States,24012-6859,3960 Valley Gateway Blvd,Ste A1,http://ucaoa.site-ym.com/members/?id=28814019
MEDPOST URGENT CARE LA QUINTA,760 565-0490 (Phone),,https://medpost.com/urgent-care-clinics/la-quinta-ca,taek.kim@carespot.com,4/3/2018,Member Clinic,,"M-F: 8am - 8pm, S/S: 9am - 5pm",2014 - Q3,2017 - Q3,,,La Quinta,California,United States,92253-2072,MedPost Urgent Care ,78965 Highway 111,http://ucaoa.site-ym.com/members/?id=28814259
PROMPTCARE MD,516 987-6431 (Phone),,http://www.promptcaremd.com/,robertlevymd@gmail.com,12/22/2017,Member Clinic,,as of 8/1/17: Daily 8am-8pm,2015 - Q2,2018 - Q2,,,Farmingdale,New York,United States,11735-4700,1037 Fulton St,,http://ucaoa.site-ym.com/members/?id=28814576
MID-SOUTH URGENT CARE CLINIC,901 421-5000 (Phone),,http://www.midsouth-urgentcare.com/,midsouthurgentcare@gmail.com,12/22/2017,Member Clinic,,Monday 8:00am-8:00pm Tuesday 8:00am-8:00pm Wednesday 8:00am-8:00pm Thursday 8:00am-8:00pm Friday 8:00am-8:00pm Saturday 9:00am-6:00pm Sunday 11:00am-5:00pm,,,,,Cordova,Tennessee,United States,38018-6687,1204 N Houston Levee Rd,Ste 115,http://ucaoa.site-ym.com/members/?id=28859416
UMD URGENT MEDICAL CARE WILLIAMSBURG,347 987-4144 (Phone),,http://www.umdcare.com/,BROOKLYN@umdcare.com,3/20/2018,Member Clinic,,,2015 - Q1,2021 - Q1,,,Brooklyn,New York,United States,11211-6993,633 Driggs Ave,,http://ucaoa.site-ym.com/members/?id=28871298
DIRECT URGENT CARE BERKLEY,510 686-3621 (Phone),,http://www.directurgentcare.com/,info@directurgentcare.com,12/22/2017,Member Clinic,,"as of 8/15/17: M-F: 10am - 8pm, S/S: 10am - 8pm",,,,,Berkeley,California,United States,94705-2035,3095 Telegraph Ave,,http://ucaoa.site-ym.com/members/?id=28871356
DUKE URGENT CARE CROASDAILE,919 383-4355 (Phone),,http://www.dukehealth.org/,latoya.purefoy@duke.edu,12/22/2017,Member Clinic,Y,,,,,,Durham,North Carolina,United States,27705-2671,1821 Hillandale Rd,Ste 24A,http://ucaoa.site-ym.com/members/?id=28901130
PM PEDIATRICS LONG ISLAND NORTH BABYLON,631 667-4767 (Phone),,http://www.pmpediatrics.com/,info@pmpediatrics.com,12/22/2017,Member Clinic,,,2017 - Q4,2020 - Q4,,,North Babylon,New York,United States,11703-3102,PM Pediatrics Long Island ,1130 Deer Park Ave,http://ucaoa.site-ym.com/members/?id=28904112
PM PEDIATRICS LONG ISLAND CARLE PLACE,516 248-5437 (Phone),,http://www.pmpediatrics.com/,info@pmpediatrics.com,12/22/2017,Member Clinic,,,2017 - Q4,2020 - Q4,,,Carle Place,New York,United States,11514-1907,PM Pediatrics Long Island ,181 Old Country Rd,http://ucaoa.site-ym.com/members/?id=28904113
PM PEDIATRICS COBBLE HILL BROOKLYN,718 246-5437 (Phone),,http://www.pmpediatrics.com/,info@pmpediatrics.com,12/22/2017,Member Clinic,,,2017 - Q4,2020 - Q4,,,Brooklyn,New York,United States,11201-5762,PM Pediatrics Cobble Hill ,240 Atlantic Ave,http://ucaoa.site-ym.com/members/?id=28904114
PM PEDIATRICS ROCKLAND SPRING VALLEY,845 371-5437 (Phone),,http://www.pmpediatrics.com/,info@pmpediatrics.com,12/22/2017,Member Clinic,,,2017 - Q4,2020 - Q4,,,Spring Valley,New York,United States,10977-5210,PM Pediatrics Rockland ,19  Market Pl,http://ucaoa.site-ym.com/members/?id=28904115
PM PEDIATRICS NEW JERSEY HOLMDEL,732 706-5437 (Phone),,http://www.pmpediatrics.com/,info@pmpediatrics.com,12/22/2017,Member Clinic,,,2017 - Q4,2020 - Q4,,,Holmdel,New Jersey,United States,07733-2796,PM Pediatrics  ,2107 State Route 35,http://ucaoa.site-ym.com/members/?id=28904116
PM PEDIATRICS NEW JERSEY LIVINGSTON,973 992-4767 (Phone),,http://www.pmpediatrics.com/,info@pmpediatrics.com,12/22/2017,Member Clinic,,,2017 - Q4,2020 - Q4,,,Livingston,New Jersey,United States,07039-1607,PM Pediatrics  ,571 W Mount Pleasant Ave,http://ucaoa.site-ym.com/members/?id=28904117
PM PEDIATRICS NEW JERSEY NORTH BRUNSWICK,732 297-6767 (Phone),,http://www.pmpediatrics.com/,info@pmpediatrics.com,12/22/2017,Member Clinic,,,2017 - Q4,2020 - Q4,,,North Brunswick,New Jersey,United States,08902-4327,PM Pediatrics  ,2421 US Highway 1,http://ucaoa.site-ym.com/members/?id=28904118
WVU URGENT CARE EVANSDALE,304 599-2273 (Phone),,http://www.wvu-urgentcare.com/,kmenear@hsc.wvu.edu,12/22/2017,Member Clinic,,"as of 7/31/17: M-F: 8am-8pm, Sat-Sun: 10am-4pm",2015 - Q4,2018 - Q4,,,Morgantown,West Virginia,United States,26505,390 Birch St,,http://ucaoa.site-ym.com/members/?id=28904161
INSPIRA URGENT CARE WOOLWICH,856 542-1300 (Phone),,http://www.inspiraurgentcare.org/,OdellX@ihn.org,12/22/2017,Member Clinic,Y,,,,,,Woolwich Township,New Jersey,United States,08085,101 Lexington Road,,http://ucaoa.site-ym.com/members/?id=28904162
MEDEXPRESS URGENT CARE BENTONVILLE,479 254-6734 (Phone),"
479 254-6836 (Fax)",https://www.medexpress.com/,nicole.hurst@medexpress.com,12/22/2017,Member Clinic,N,,,,,,Bentonville,Arkansas,United States,72712-6775,MedExpress Urgent Care ,1005 SE Walton Blvd,http://ucaoa.site-ym.com/members/?id=28904163
MEDEXPRESS URGENT CARE FAYETTEVILLE (AR),479 582-1279 (Phone),"
479 582-0003 (Fax)",https://www.medexpress.com/,nicole.hurst@medexpress.com,12/22/2017,Member Clinic,N,,,,,,Fayetteville,Arkansas,United States,72703-3412,MedExpress Urgent Care  (AR),2890 N College Ave,http://ucaoa.site-ym.com/members/?id=28904164
MEDEXPRESS URGENT CARE SPRINGDALE,479 750-2971 (Phone),"
479 750-2982 (Fax)",https://www.medexpress.com/,nicole.hurst@medexpress.com,12/22/2017,Member Clinic,N,,,,,,Springdale,Arkansas,United States,72762-4832,MedExpress Urgent Care ,1160 S 40th St,http://ucaoa.site-ym.com/members/?id=28904165
CLEARCHOICEMD BRATTLEBORO,802 490-2100 (Phone),,http://www.ccmdcenters.com/,info@ccmdcenters.com,12/22/2017,Member Clinic,,,,,,,Brattleboro,Vermont,United States,05301-9061,ClearChoiceMd ,1154 Putney Rd,http://ucaoa.site-ym.com/members/?id=28904456
CLEARCHOICEMD RUTLAND,802 772-4165 (Phone),,http://www.ccmdcenters.com/,info@ccmdcenters.com,12/22/2017,Member Clinic,,,,,,,Rutland,Vermont,United States,05701-4713,ClearChoiceMd ,173 S Main St,http://ucaoa.site-ym.com/members/?id=28904472
INSPIRA URGENT CARE GLASSBORO,856 582-1500 (Phone),,http://www.inspiraurgentcare.org/,BalogunE@ihn.org,12/22/2017,Member Clinic,Y,,2016 - Q2,2019 - Q2,,,Glassboro,New Jersey,United States,08028-2260,Inspira Urgent Care ,200 Rowan Blvd,http://ucaoa.site-ym.com/members/?id=28905169
CHOICEONE URGENT CARE TOWSON,410 296-0018 (Phone),"
410 296-4106 (Fax)",http://choiceoneuc.com/,towson@choiceoneuc.com,12/22/2017,Member Clinic,N,,2016 - Q2,2019 - Q2,,,Towson,Maryland,United States,21286-5816,ChoiceOne Urgent Care ,1220A E Joppa Rd,http://ucaoa.site-ym.com/members/?id=28917591
INSPIRA URGENT CARE EAST VINELAND,856 213-5900 (Phone),,https://www.inspirahealthnetwork.org/,BalogunE@ihn.org,2/2/2018,Member Clinic,Y,as of 7/31/17: Daily 8am-8pm,,,,,Vineland,New Jersey,United States,08361-7926,Inspira Urgent Care East ,3722 E Landis Ave,http://ucaoa.site-ym.com/members/?id=28920918
AMELIA URGENT CARE JACKSONVILLE/RIVER CITY,904 696-0055 (Phone),,http://www.ameliaurgentcare.com/,smatricia@ameliaurgentcare.com,3/30/2018,Member Clinic,,"as of 7/31/17: M-F: 8am-7pm, Sat: 9am-5pm, Sun: 10am-3pm",,,,,Jacksonville,Florida,United States,32218-7261,Amelia Urgent Care /River City,510 Airport Center Dr,http://ucaoa.site-ym.com/members/?id=28934020
BETTERMED URGENT CARE COLONIAL HEIGHTS,804 704-8655 (Phone),,http://bettermedcare.com/,pgazoni@gmail.com,12/22/2017,Member Clinic,,,2015 - Q3,2018 - Q3,,,Prince George,Virginia,United States,23875-1235,4600 Puddledock Rd,,http://ucaoa.site-ym.com/members/?id=28940984
SMARTCARE URGENT CARE ATHENS,706 543-0228 (Phone),,http://www.theathensurgentcare.com/,zobair@smartcareuc.com,12/22/2017,Member Clinic,Y,"as of 8/24/17: 8am - 8pm, S/S: 9am - 6pm",2017 - Q4,2020 - Q4,,,Athens,Georgia,United States,30606-6393,SmartCare Urgent Care ,1480 Baxter St,http://ucaoa.site-ym.com/members/?id=28947504
CARENOW CEDAR HILL,972 956-5300 (Phone),"
972 956-5393 (Fax)",http://dallasfortworth.carenow.com/,Kimberly.Ranft@hcahealthcare.com,12/22/2017,Member Clinic,Y,,,,,,Cedar Hill,Texas,United States,75104-2134,CareNow ,345 N Highway 67,http://ucaoa.site-ym.com/members/?id=28974305
CARENOW I-20 AND WHEATLAND,972 780-0802 (Phone),"
972 780-7134 (Fax)",http://dallasfortworth.carenow.com/,Rokesha.Alcorn@hcahealthcare.com,12/22/2017,Member Clinic,Y,,,,,,Dallas,Texas,United States,75237-3560,39769 I-20,,http://ucaoa.site-ym.com/members/?id=28974306
CARENOW BURLESON,817 295-9400 (Phone),"
817 295-9408 (Fax)",http://dallasfortworth.carenow.com/,Rosemary.Aguilar@hcahealthcare.com,12/22/2017,Member Clinic,Y,,,,,,Burleson,Texas,United States,76028-8715,CareNow ,1501 SW Wilshire Blvd,http://ucaoa.site-ym.com/members/?id=28974307
CARENOW LAKE WORTH,817 375-2100 (Phone),"
817 237-0022 (Fax)",http://dallasfortworth.carenow.com/,Magen.Smolinski@hcahealthcare.com,12/22/2017,Member Clinic,Y,,,,,,Fort Worth,Texas,United States,76135-3612,3520 NW Centre Dr,,http://ucaoa.site-ym.com/members/?id=28974308
CARENOW FRISCO PRESTON ROAD,972 529-4545 (Phone),"
214 872-4323 (Fax)",http://dallasfortworth.carenow.com/,Sean.Barron@hcahealthcare.com,12/22/2017,Member Clinic,Y,,,,,,Frisco,Texas,United States,75034-7420,CareNow  Preston Road,5644 Preston Rd,http://ucaoa.site-ym.com/members/?id=28974309
CARENOW MCKINNEY,972 529-4500 (Phone),"
972 529-4505 (Fax)",http://dallasfortworth.carenow.com/,mckinneycm@carenow.com,12/22/2017,Member Clinic,Y,,,,,,McKinney,Texas,United States,75070-3303,CareNow ,809 N Central Expy,http://ucaoa.site-ym.com/members/?id=28974310
CARENOW LEWISVILLE,972 436-0333 (Phone),"
972 436-7373 (Fax)",http://dallasfortworth.carenow.com/,Octavia.Sanford@hcahealthcare.com,12/22/2017,Member Clinic,Y,,,,,,Lewisville,Texas,United States,75067-3394,CareNow ,1559 W Main St,http://ucaoa.site-ym.com/members/?id=28974311
INTEGRITY URGENT CARE NORTH,719 219-0333 (Phone),,http://www.integrityurgentcare.com/,ljapp@integrityurgentcare.com,12/22/2017,Member Clinic,Y,,2015 - Q4,2019 - Q2,,,Colorado Springs,Colorado,United States,80921-7648,13445 Voyager Pkwy,,http://ucaoa.site-ym.com/members/?id=28977884
